currency,order_book_timestamp,best_bid,best_ask,spread,mid_price,obi
ETH-USD,2026-08-28T20:32:49.031633Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:49.102035Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:49.144936Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:49.19839Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:49.228877Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:49.265389Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:49.326025Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:49.411465Z,2426.8,2426.81,0.01,2426.805,0.2193940596311132564773849748
ETH-USD,2026-08-28T20:32:49.448268Z,2426.8,2426.81,0.01,2426.805,0.2916725868850697325229701812
ETH-USD,2026-08-28T20:32:49.498525Z,2426.8,2426.81,0.01,2426.805,0.2916224176494211554942263418
ETH-USD,2026-08-28T20:32:49.543457Z,2426.8,2426.81,0.01,2426.805,0.3566073915161058470159815359
ETH-USD,2026-08-28T20:32:49.597482Z,2426.8,2426.81,0.01,2426.805,0.3566073915161058470159815359
ETH-USD,2026-08-28T20:32:49.622664Z,2426.8,2426.81,0.01,2426.805,0.2153097621034440885009886539
ETH-USD,2026-08-28T20:32:49.712087Z,2426.8,2426.81,0.01,2426.805,0.2153097621034440885009886539
ETH-USD,2026-08-28T20:32:49.756481Z,2426.8,2426.81,0.01,2426.805,0.2153097621034440885009886539
ETH-USD,2026-08-28T20:32:49.785955Z,2426.8,2426.81,0.01,2426.805,0.2153097621034440885009886539
ETH-USD,2026-08-28T20:32:49.85643Z,2426.8,2426.83,0.03,2426.815,-0.1321540318936501704424052160
ETH-USD,2026-08-28T20:32:49.889986Z,2426.8,2426.83,0.03,2426.815,-0.1321540318936501704424052160
ETH-USD,2026-08-28T20:32:49.951654Z,2426.8,2426.83,0.03,2426.815,-0.2181633972852483487784666482
ETH-USD,2026-08-28T20:32:50.010039Z,2426.82,2426.83,0.01,2426.825,0.1019525241218184839670786088
ETH-USD,2026-08-28T20:32:50.054776Z,2426.82,2426.83,0.01,2426.825,0.2354391508361755047980039411
ETH-USD,2026-08-28T20:32:50.095026Z,2426.85,2426.86,0.01,2426.855,-0.2764845298016148377967096638
ETH-USD,2026-08-28T20:32:50.156825Z,2426.85,2426.86,0.01,2426.855,0.3912834882666526288066969752
ETH-USD,2026-08-28T20:32:50.197377Z,2426.85,2426.86,0.01,2426.855,0.2217831294043616519254748614
ETH-USD,2026-08-28T20:32:50.24532Z,2426.85,2426.86,0.01,2426.855,-0.03493991857728671348067008500
ETH-USD,2026-08-28T20:32:50.271548Z,2426.85,2426.86,0.01,2426.855,-0.03493991857728671348067008500
ETH-USD,2026-08-28T20:32:50.345256Z,2426.85,2426.86,0.01,2426.855,-0.02167018886418356154296271922
ETH-USD,2026-08-28T20:32:50.356215Z,2426.85,2426.86,0.01,2426.855,0.02488214139176597948694633288
ETH-USD,2026-08-28T20:32:50.448135Z,2426.85,2426.86,0.01,2426.855,0.02970498352142071694641754016
ETH-USD,2026-08-28T20:32:50.494635Z,2426.85,2426.86,0.01,2426.855,0.1179959385855851566024416203
ETH-USD,2026-08-28T20:32:50.544526Z,2427.04,2427.21,0.17,2427.125,0.7844703435226720283322157300
ETH-USD,2026-08-28T20:32:50.586304Z,2427.14,2427.3,0.16,2427.22,0.5709274961205565180687658259
ETH-USD,2026-08-28T20:32:50.669953Z,2427.17,2427.29,0.12,2427.23,0.5558410635600944335200135190
ETH-USD,2026-08-28T20:32:51.02598Z,2427.18,2427.31,0.13,2427.245,-0.4495362777790200643849432218
